year,team,id,position,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,status,sportsdata_id,height,rotoworld_id,rotowire_id,draft_round,weight,college,espn_id,jersey,birthdate,nfl_id,draft_pick
2021,CHI,0571,ST,"Bears, Chicago",CHI,1970,0,ChicagoBears,321,,,,,,,,,,,,,,,
2021,DET,0572,ST,"Lions, Detroit",DET,1970,0,detroitlionsnfl,329,,,,,,,,,,,,,,,
2021,GBP,0573,ST,"Packers, Green Bay",GBP,1970,0,packers,330,,,,,,,,,,,,,,,
2021,MIN,0574,ST,"Vikings, Minnesota",MIN,1970,0,Vikings,305,,,,,,,,,,,,,,,
2021,TBB,0575,ST,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,317,,,,,,,,,,,,,,,
2021,ATL,0576,ST,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,301,,,,,,,,,,,,,,,
2021,CAR,0577,ST,"Panthers, Carolina",CAR,1970,0,Panthers,320,,,,,,,,,,,,,,,
2021,LAR,0578,ST,"Rams, Los Angeles",FA,1970,0,STLouisRams,323,,,,,,,,,,,,,,,
2021,NOS,0579,ST,"Saints, New Orleans",NOS,1970,0,saints,307,,,,,,,,,,,,,,,
2021,SFO,0580,ST,"49ers, San Francisco",SFO,1970,0,49ers,315,,,,,,,,,,,,,,,
2021,BAL,0581,ST,"Ravens, Baltimore",BAL,1970,0,ravens,325,,,,,,,,,,,,,,,
2021,HOU,0582,ST,"Texans, Houston",HOU,1970,0,houstontexans,332,,,,,,,,,,,,,,,
2021,BUF,0601,Off,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2021,IND,0602,Off,"Colts, Indianapolis",IND,1970,0,nflcolts,,,,,,,,,,,,,,,,
2021,MIA,0603,Off,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,,,,,,,,,,,,,,,,
2021,NEP,0604,Off,"Patriots, New England",NEP,1970,0,patriots,,,,,,,,,,,,,,,,
2021,NYJ,0605,Off,"Jets, New York",NYJ,1970,0,nyjets,,,,,,,,,,,,,,,,
2021,CIN,0606,Off,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2021,CLE,0607,Off,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2021,TEN,0608,Off,"Titans, Tennessee",TEN,1970,0,tennesseetitans,,,,,,,,,,,,,,,,
2021,JAC,0609,Off,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,,,,,,,,,,,,,,,,
2021,PIT,0610,Off,"Steelers, Pittsburgh",PIT,1970,0,steelers,,,,,,,,,,,,,,,,
2021,DEN,0611,Off,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2021,KCC,0612,Off,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,,,,,,,,,,,,,,,,
2021,LVR,0613,Off,"Raiders, Las Vegas",OAK,1970,0,raiders,,,,,,,,,,,,,,,,
2021,LAC,0614,Off,"Chargers, Los Angeles",FA,1970,0,chargers,,,,,,,,,,,,,,,,
2021,SEA,0615,Off,"Seahawks, Seattle",SEA,1970,0,seahawks,,,,,,,,,,,,,,,,
2021,DAL,0616,Off,"Cowboys, Dallas",DAL,1970,0,dallascowboys,,,,,,,,,,,,,,,,
2021,NYG,0617,Off,"Giants, New York",NYG,1970,0,giants,,,,,,,,,,,,,,,,
2021,PHI,0618,Off,"Eagles, Philadelphia",PHI,1970,0,Eagles,,,,,,,,,,,,,,,,
2021,ARI,0619,Off,"Cardinals, Arizona",ARI,1970,0,AZCardinals,,,,,,,,,,,,,,,,
2021,WAS,0620,Off,"FootballTeam, Washington",WAS,1970,0,Redskins,,,,,,,,,,,,,,,,
2021,CHI,0621,Off,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2021,DET,0622,Off,"Lions, Detroit",DET,1970,0,detroitlionsnfl,,,,,,,,,,,,,,,,
2021,GBP,0623,Off,"Packers, Green Bay",GBP,1970,0,packers,,,,,,,,,,,,,,,,
2021,MIN,0624,Off,"Vikings, Minnesota",MIN,1970,0,Vikings,,,,,,,,,,,,,,,,
2021,TBB,0625,Off,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2021,ATL,0626,Off,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,,,,,,,,,,,,,,,,
2021,CAR,0627,Off,"Panthers, Carolina",CAR,1970,0,Panthers,,,,,,,,,,,,,,,,
2021,LAR,0628,Off,"Rams, Los Angeles",FA,1970,0,STLouisRams,,,,,,,,,,,,,,,,
2021,NOS,0629,Off,"Saints, New Orleans",NOS,1970,0,saints,,,,,,,,,,,,,,,,
2021,SFO,0630,Off,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2021,BAL,0631,Off,"Ravens, Baltimore",BAL,1970,0,ravens,,,,,,,,,,,,,,,,
2021,HOU,0632,Off,"Texans, Houston",HOU,1970,0,houstontexans,,,,,,,,,,,,,,,,
2021,BUF,0651,TMQB,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2021,IND,0652,TMQB,"Colts, Indianapolis",IND,1970,0,nflcolts,502,,,,,,,,,,,,,,,
2021,MIA,0653,TMQB,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,504,,,,,,,,,,,,,,,
2021,NEP,0654,TMQB,"Patriots, New England",NEP,1970,0,patriots,506,,,,,,,,,,,,,,,
2021,NYJ,0655,TMQB,"Jets, New York",NYJ,1970,0,nyjets,510,,,,,,,,,,,,,,,
2021,CIN,0656,TMQB,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2021,CLE,0657,TMQB,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2021,TEN,0658,TMQB,"Titans, Tennessee",TEN,1970,0,tennesseetitans,531,,,,,,,,,,,,,,,
2021,JAC,0659,TMQB,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,522,,,,,,,,,,,,,,,
2021,PIT,0660,TMQB,"Steelers, Pittsburgh",PIT,1970,0,steelers,513,,,,,,,,,,,,,,,
2021,DEN,0661,TMQB,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2021,KCC,0662,TMQB,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,503,,,,,,,,,,,,,,,
2021,LVR,0663,TMQB,"Raiders, Las Vegas",OAK,1970,0,raiders,524,,,,,,,,,,,,,,,
2021,LAC,0664,TMQB,"Chargers, Los Angeles",FA,1970,0,chargers,514,,,,,,,,,,,,,,,
2021,SEA,0665,TMQB,"Seahawks, Seattle",SEA,1970,0,seahawks,516,,,,,,,,,,,,,,,
2021,DAL,0666,TMQB,"Cowboys, Dallas",DAL,1970,0,dallascowboys,527,,,,,,,,,,,,,,,
2021,NYG,0667,TMQB,"Giants, New York",NYG,1970,0,giants,508,,,,,,,,,,,,,,,
2021,PHI,0668,TMQB,"Eagles, Philadelphia",PHI,1970,0,Eagles,511,,,,,,,,,,,,,,,
2021,ARI,0669,TMQB,"Cardinals, Arizona",ARI,1970,0,AZCardinals,512,,,,,,,,,,,,,,,
2021,WAS,0670,TMQB,"FootballTeam, Washington",WAS,1970,0,Redskins,518,,,,,,,,,,,,,,,
2021,CHI,0671,TMQB,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2021,DET,0672,TMQB,"Lions, Detroit",DET,1970,0,detroitlionsnfl,529,,,,,,,,,,,,,,,
2021,GBP,0673,TMQB,"Packers, Green Bay",GBP,1970,0,packers,530,,,,,,,,,,,,,,,
2021,MIN,0674,TMQB,"Vikings, Minnesota",MIN,1970,0,Vikings,505,,,,,,,,,,,,,,,
2021,TBB,0675,TMQB,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2021,ATL,0676,TMQB,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,501,,,,,,,,,,,,,,,
2021,CAR,0677,TMQB,"Panthers, Carolina",CAR,1970,0,Panthers,520,,,,,,,,,,,,,,,
2021,LAR,0678,TMQB,"Rams, Los Angeles",FA,1970,0,STLouisRams,523,,,,,,,,,,,,,,,
2021,NOS,0679,TMQB,"Saints, New Orleans",NOS,1970,0,saints,507,,,,,,,,,,,,,,,
2021,SFO,0680,TMQB,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2021,BAL,0681,TMQB,"Ravens, Baltimore",BAL,1970,0,ravens,525,,,,,,,,,,,,,,,
2021,HOU,0682,TMQB,"Texans, Houston",HOU,1970,0,houstontexans,532,,,,,,,,,,,,,,,
2021,BUF,0701,TMPK,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2021,IND,0702,TMPK,"Colts, Indianapolis",IND,1970,0,nflcolts,,,,,,,,,,,,,,,,
2021,MIA,0703,TMPK,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,,,,,,,,,,,,,,,,
2021,NEP,0704,TMPK,"Patriots, New England",NEP,1970,0,patriots,,,,,,,,,,,,,,,,
2021,NYJ,0705,TMPK,"Jets, New York",NYJ,1970,0,nyjets,,,,,,,,,,,,,,,,
2021,CIN,0706,TMPK,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2021,CLE,0707,TMPK,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2021,TEN,0708,TMPK,"Titans, Tennessee",TEN,1970,0,tennesseetitans,,,,,,,,,,,,,,,,
2021,JAC,0709,TMPK,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,,,,,,,,,,,,,,,,
2021,PIT,0710,TMPK,"Steelers, Pittsburgh",PIT,1970,0,steelers,,,,,,,,,,,,,,,,
2021,DEN,0711,TMPK,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2021,KCC,0712,TMPK,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,,,,,,,,,,,,,,,,
2021,LVR,0713,TMPK,"Raiders, Las Vegas",OAK,1970,0,raiders,,,,,,,,,,,,,,,,
2021,LAC,0714,TMPK,"Chargers, Los Angeles",FA,1970,0,chargers,,,,,,,,,,,,,,,,
2021,SEA,0715,TMPK,"Seahawks, Seattle",SEA,1970,0,seahawks,,,,,,,,,,,,,,,,
2021,DAL,0716,TMPK,"Cowboys, Dallas",DAL,1970,0,dallascowboys,,,,,,,,,,,,,,,,
2021,NYG,0717,TMPK,"Giants, New York",NYG,1970,0,giants,,,,,,,,,,,,,,,,
2021,PHI,0718,TMPK,"Eagles, Philadelphia",PHI,1970,0,Eagles,,,,,,,,,,,,,,,,
2021,ARI,0719,TMPK,"Cardinals, Arizona",ARI,1970,0,AZCardinals,,,,,,,,,,,,,,,,
2021,WAS,0720,TMPK,"FootballTeam, Washington",WAS,1970,0,Redskins,,,,,,,,,,,,,,,,
2021,CHI,0721,TMPK,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2021,DET,0722,TMPK,"Lions, Detroit",DET,1970,0,detroitlionsnfl,,,,,,,,,,,,,,,,
2021,GBP,0723,TMPK,"Packers, Green Bay",GBP,1970,0,packers,,,,,,,,,,,,,,,,
2021,MIN,0724,TMPK,"Vikings, Minnesota",MIN,1970,0,Vikings,,,,,,,,,,,,,,,,
2021,TBB,0725,TMPK,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2021,ATL,0726,TMPK,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,,,,,,,,,,,,,,,,
2021,CAR,0727,TMPK,"Panthers, Carolina",CAR,1970,0,Panthers,,,,,,,,,,,,,,,,
2021,LAR,0728,TMPK,"Rams, Los Angeles",FA,1970,0,STLouisRams,,,,,,,,,,,,,,,,
2021,NOS,0729,TMPK,"Saints, New Orleans",NOS,1970,0,saints,,,,,,,,,,,,,,,,
2021,SFO,0730,TMPK,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2021,BAL,0731,TMPK,"Ravens, Baltimore",BAL,1970,0,ravens,,,,,,,,,,,,,,,,
2021,HOU,0732,TMPK,"Texans, Houston",HOU,1970,0,houstontexans,,,,,,,,,,,,,,,,
2021,BUF,0751,TMPN,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2021,IND,0752,TMPN,"Colts, Indianapolis",IND,1970,0,nflcolts,,,,,,,,,,,,,,,,
2021,MIA,0753,TMPN,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,,,,,,,,,,,,,,,,
2021,NEP,0754,TMPN,"Patriots, New England",NEP,1970,0,patriots,,,,,,,,,,,,,,,,
2021,NYJ,0755,TMPN,"Jets, New York",NYJ,1970,0,nyjets,,,,,,,,,,,,,,,,
2021,CIN,0756,TMPN,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2021,CLE,0757,TMPN,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2021,TEN,0758,TMPN,"Titans, Tennessee",TEN,1970,0,tennesseetitans,,,,,,,,,,,,,,,,
2021,JAC,0759,TMPN,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,,,,,,,,,,,,,,,,
2021,PIT,0760,TMPN,"Steelers, Pittsburgh",PIT,1970,0,steelers,,,,,,,,,,,,,,,,
2021,DEN,0761,TMPN,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2021,KCC,0762,TMPN,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,,,,,,,,,,,,,,,,
2021,LVR,0763,TMPN,"Raiders, Las Vegas",OAK,1970,0,raiders,,,,,,,,,,,,,,,,
2021,LAC,0764,TMPN,"Chargers, Los Angeles",FA,1970,0,chargers,,,,,,,,,,,,,,,,
2021,SEA,0765,TMPN,"Seahawks, Seattle",SEA,1970,0,seahawks,,,,,,,,,,,,,,,,
2021,DAL,0766,TMPN,"Cowboys, Dallas",DAL,1970,0,dallascowboys,,,,,,,,,,,,,,,,
2021,NYG,0767,TMPN,"Giants, New York",NYG,1970,0,giants,,,,,,,,,,,,,,,,
2021,PHI,0768,TMPN,"Eagles, Philadelphia",PHI,1970,0,Eagles,,,,,,,,,,,,,,,,
2021,ARI,0769,TMPN,"Cardinals, Arizona",ARI,1970,0,AZCardinals,,,,,,,,,,,,,,,,
2021,WAS,0770,TMPN,"FootballTeam, Washington",WAS,1970,0,Redskins,,,,,,,,,,,,,,,,
2021,CHI,0771,TMPN,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2021,DET,0772,TMPN,"Lions, Detroit",DET,1970,0,detroitlionsnfl,,,,,,,,,,,,,,,,
2021,GBP,0773,TMPN,"Packers, Green Bay",GBP,1970,0,packers,,,,,,,,,,,,,,,,
2021,MIN,0774,TMPN,"Vikings, Minnesota",MIN,1970,0,Vikings,,,,,,,,,,,,,,,,
2021,TBB,0775,TMPN,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2021,ATL,0776,TMPN,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,,,,,,,,,,,,,,,,
2021,CAR,0777,TMPN,"Panthers, Carolina",CAR,1970,0,Panthers,,,,,,,,,,,,,,,,
2021,LAR,0778,TMPN,"Rams, Los Angeles",FA,1970,0,STLouisRams,,,,,,,,,,,,,,,,
2021,NOS,0779,TMPN,"Saints, New Orleans",NOS,1970,0,saints,,,,,,,,,,,,,,,,
2021,SFO,0780,TMPN,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2021,BAL,0781,TMPN,"Ravens, Baltimore",BAL,1970,0,ravens,,,,,,,,,,,,,,,,
2021,HOU,0782,TMPN,"Texans, Houston",HOU,1970,0,houstontexans,,,,,,,,,,,,,,,,
2021,LAC,0803,PK,"Kessman, Alex",,,,,,,,R,,,,,,,,,,,,
2021,TEN,0805,PN,"Smith, James",,,,,,,,R,,,,,,,,,,,,
2021,PIT,0806,CB,"Brown, Shakur",,,,,,,,R,,,,,,,,,,,,
2021,BUF,0808,CB,"Griffin, Olaijah",,,,,,,,R,,,,,,,,,,,,
2021,SEA,1395,Coach,"Carroll, Pete",NYJ,1994,0,PeteCarroll,,,39685,,8c74ff3b-c121-4d2c-9387-34f5900208a9,,,,,,,,,,,
2021,IND,1562,Coach,"Reich, Frank",BUF,1985,0,,,,,,241bc8bb-04e3-40a6-8401-0d4f2206eb5d,76,9327,216,3,205,Maryland,,,,,
2021,FA,2842,PK,"Vinatieri, Adam",FA,1996,23849,aVinatieri4,1392,,3727,,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,72,1152,395,,212,South Dakota State,1097,4,94366800,adamvinatieri/2503471,
2021,TEN,2982,Coach,"Vrabel, Mike",PIT,1997,24104,,4445,,3982,,2218b277-a1bc-46f7-878c-740d25d160ce,76,1115,3633,3,261,Ohio State,1257,50,177224400,,31
2021,FA,3486,Coach,"Gruden, Jon",FA,0,0,,,,,,1eedfa96-7fc1-41ac-97d4-fe9c8dc19a44,,9270,,,,,,,,,
2021,KCC,3622,Coach,"Reid, Andy",FA,0,0,,,,39797,,3af34d1f-d056-4d3b-8457-d27613275bec,,,,,,,,,,,
2021,FA,4925,QB,"Brees, Drew",FA,2001,25598,drewbrees,235197,,5479,,bb5957e6-ce7d-47ab-8036-22191ffc1c44,72,591,2178,2,209,Purdue,2580,9,285224400,drewbrees/2504775,1
2021,NEP,5646,Coach,"Belichick, Bill",FA,0,0,,,,39650,,25fd8a96-446e-4a72-be98-91052a05a856,,,,,,,,,,,
2021,TBB,5848,QB,"Brady, Tom",NEP,2000,25347,,187741,,5228,,41c44740-d0f6-44ab-8347-3b5d515e5ecf,76,1163,1350,6,225,Michigan,2330,12,239432400,tombrady/2504211,33
2021,FA,6254,CB,"Peterson, Kevin",DAL,2016,691302,,1996809,,29924,,30e539c3-74dd-4a9a-9ebb-4bdd0f0d39f8,71,11649,11101,,185,Oklahoma State,,27,764312400,,
2021,FA,6589,QB,"McCown, Josh",ARI,2002,81059,,302085,,5967,,a261fd0a-b096-4db7-bd51-2f13bde485da,76,2090,2513,3,218,Sam Houston State,3609,18,299912400,joshmccown/2505076,16
2021,FA,6938,DE,"Suggs, Terrell",BAL,2003,184512,untouchablejay4,396177,1566,6346,,acc3b2c7-d229-41c6-bee6-0cc0c5c0cf29,75,2237,3001,1,265,Arizona State,4468,56,403160400,terrellsuggs/2505660,10
2021,FA,6997,TE,"Witten, Jason",DAL,2003,184571,JasonWitten,396134,,6405,,e38c9b1b-7c51-48a2-ac1d-a752502e8930,78,1990,3086,3,263,Tennessee,4527,82,389509200,jasonwitten/2505629,5
2021,ARI,7129,Coach,"Kingsbury, Kliff",NEP,2003,0,,396011,,6537,,a84a7bb0-0be7-4586-8dd6-27423177ab18,76,1107,3126,6,210,Texas Tech,,3,303022800,,28
2021,FA,7393,WR,"Fitzgerald, Larry",ARI,2004,246053,LarryFitzgerald,492934,1732,6762,,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,75,1661,3730,1,218,Pittsburgh,5528,11,431154000,larryfitzgerald/2506106,3
2021,FA,7394,QB,"Rivers, Philip",NYG,2004,246054,,493041,,6763,,e47706c7-e14d-41fb-b13b-83a835a1f3bc,77,1813,3766,1,228,North Carolina State,5529,17,376635600,philiprivers/2506121,4
2021,PIT,7401,QB,"Roethlisberger, Ben",PIT,2004,246061,,493043,,6770,,ea357add-1a41-4a8b-8f34-bbfade7f4d98,77,1181,3764,1,240,Miami (Ohio),5536,7,383893200,benroethlisberger/2506109,11
2021,FA,7480,QB,"Schaub, Matt",ATL,2004,246140,,493050,,6849,,1f09583f-dcc1-43e8-a7fc-f063d2c96508,78,16,3793,3,245,Virginia,5615,8,362293200,mattschaub/2505982,27
2021,ARI,7578,PN,"Lee, Andy",SFO,2004,246395,AndyLee4,492992,,6947,,edaad8e3-62cd-4715-b225-0010ee9825a0,73,2884,4044,6,185,Pittsburgh,5713,14,397890000,andylee/2506017,23
2021,FA,7813,QB,"Smith, Alex",SFO,2005,217357,,552642,,7177,,2fda010a-8c62-4c07-b601-4ba03f57e6af,76,3119,4306,1,213,Utah,8416,11,452754000,alexsmith/2506340,1
2021,FA,7826,LB,"Davis, Thomas",CAR,2005,155917,TD58SDTM,409345,,7190,,c8af316c-0e46-41ab-bce5-e63a1730c356,73,3135,4455,1,235,Georgia,8429,58,417157200,thomasdavis/2506352,14
2021,GBP,7836,QB,"Rodgers, Aaron",FA,2005,213957,AaronRodgers12,419780,,7200,,0ce48193-e2fa-466e-a986-33f751add206,74,3118,4307,1,223,California,8439,8,439189200,aaronrodgers/2506363,24
2021,FA,7859,PK,"Nugent, Mike",NYJ,2005,160391,,552599,,7223,,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,70,3160,4441,2,190,Ohio State,8461,6,383893200,mikenugent/2506386,15
2021,FA,7877,RB,"Gore, Frank",SFO,2005,157341,,411568,,7241,,6a2b129d-a9e5-4131-b491-82269b323f77,69,3205,4400,3,212,Miami (Fla.),8479,21,421736400,frankgore/2506404,1
2021,CLE,7911,PN,"Colquitt, Dustin",KCC,2005,158414,dustincolquitt2,408640,,7275,,cdf8908a-7092-4054-a49c-a9884211aaa1,75,3212,4442,3,210,Tennessee,8513,4,389509200,dustincolquitt/2506438,36
2021,WAS,8062,QB,"Fitzpatrick, Ryan",FA,2005,161355,,547043,,7426,,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,74,3240,4385,7,228,Harvard,8664,14,406962000,ryanfitzpatrick/2506581,36
2021,SFO,8153,PK,"Gould, Robbie",FA,2005,167377,RobbieGould09,553121,,7520,,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,72,3519,4686,,190,Penn State,9354,9,407998800,robbiegould/2506264,
2021,DAL,8235,Coach,"McCarthy, Mike",FA,0,0,,,,325434,,cf25a054-ebef-4dc2-b6c1-336f8e2af686,,,,,,,,,,,
2021,NOS,8237,Coach,"Payton, Sean",FA,0,0,,,,,,60269cd5-9c09-4bd9-a544-59ff6753cfd0,,,,,,,,,,,
2021,FA,8265,CB,"Joseph, Johnathan",CIN,2006,246260,,518581,,7773,,06dab231-dbbd-4ccb-8233-3c2d70318ee3,71,3693,4768,1,186,South Carolina,9610,33,450939600,johnathanjoseph/2495872,24
2021,GBP,8269,TE,"Lewis, Marcedes",JAC,2006,214197,MarcedesLewis89,415313,4007,7777,,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,78,3615,4891,1,267,UCLA,9614,84,453790800,marcedeslewis/2495888,28
2021,FA,8359,PK,"Gostkowski, Stephen",NEP,2006,177862,,411579,3986,7867,,a527b7db-0b52-4379-9e4c-2e08c1fe1bed,73,3937,4932,4,215,Memphis,9704,3,444114000,stephengostkowski/2506922,21
2021,FA,8364,DT,"Peko, Domata",CIN,2006,264831,DomataPeko,517256,,7872,,6a3bcfd5-a855-4173-a2aa-94e2c77c8268,75,3940,5853,4,325,Michigan State,9709,94,470379600,domatapeko/2506925,26
2021,FA,8416,TE,"Walker, Delanie",SFO,2006,218943,delaniewalker82,1109396,,7924,,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,74,3976,4888,6,248,Central Missouri Sta,9761,82,461134800,delaniewalker/2495966,6
2021,BAL,8444,PN,"Koch, Sam",BAL,2006,214953,,414716,,7952,,544e4159-3da3-47ad-866c-bf48d7634f25,73,3994,7073,6,222,Nebraska,9789,4,398062800,samkoch/2506969,34
2021,PIT,8653,Coach,"Tomlin, Mike",FA,0,0,CoachTomlin,,,381597,,28ada093-9fca-4364-ac01-6638483bf49a,,,,,,,,,69483600,,
2021,FA,8658,RB,"Peterson, Adrian",MIN,2007,267443,AdrianPeterson,517568,,8261,,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,73,4169,5215,1,220,Oklahoma,10452,28,480229200,adrianpeterson/2507164,7
2021,FA,8670,RB,"Lynch, Marshawn",BUF,2007,269221,MoneyLynch,504639,,8266,,82bce0be-9a87-4b6d-a85b-623bf8d1674e,71,4186,5202,1,215,California,10456,24,514530000,marshawnlynch/2495663,12
2021,FA,8673,WR,"Ginn Jr., Ted",MIA,2007,246804,TedGinnJr_19,502737,,8263,,3aef6950-1c19-4454-a3d0-0afe9634ea9f,71,4168,5214,1,180,Ohio State,10453,19,482130000,tedginn/2507166,9
2021,FA,8687,TE,"Olsen, Greg",CHI,2007,230925,gregolsen88,502524,,8285,,587d0a98-7ec5-45a5-adba-8af26e8f256b,77,4190,5206,1,255,Miami (Fla.),10475,88,479365200,gregolsen/2495700,31
2021,LAR,8713,S,"Weddle, Eric",FA,2007,225448,weddlesbeard,423334,,8291,,26138e8b-b776-492a-9684-b1c07e51b25c,71,4223,5370,2,195,Utah,10481,32,473662800,ericweddle/2495775,5
2021,GBP,8742,PK,"Crosby, Mason",GBP,2007,214574,crosbykicks2,408969,,8447,,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,73,4182,5363,6,212,Colorado,10636,2,463035600,masoncrosby/2507232,19
2021,NEP,8851,PK,"Folk, Nick",DAL,2007,213781,nickfolk2,410721,,8432,,b37c621e-1125-4c35-bea0-fcabb1527060,73,4273,5365,6,222,Arizona,10621,18,468478800,nickfolk/2507225,4
2021,ARI,8930,PK,"Prater, Matt",FA,2006,218237,,1109832,,8565,,67f5e782-f91c-4536-9818-cf4a0e7e821d,70,4502,5051,,201,Central Florida,11122,5,460962000,mattprater/2506677,
2021,FA,8944,QB,"Moore, Matt",FA,2007,214201,mattmoore_8,1226278,,8544,,76d7615e-8eb5-4761-b6a6-1e895d01baf3,75,4535,5432,,219,Oregon State,11128,8,460875600,mattmoore/2507282,
2021,FA,8958,CB,"Williams, Tramon",FA,2006,231508,HighRizer38,423645,,8212,,640710b9-72f2-47e1-9afa-f3070b23c119,71,4327,5861,,191,Louisiana Tech,5432,29,416638800,tramonwilliams/2506789,
2021,BAL,9051,DT,"Campbell, Calais",ARI,2008,266767,Campbell93,520548,5317,8827,,0333b8f0-3aab-45aa-a684-6d402a309413,80,4628,5587,2,315,Miami,11284,93,525934800,calaiscampbell/744,19
2021,NYJ,9064,QB,"Flacco, Joe",BAL,2008,216342,TeamFlacco,1250697,,8795,,64797df2-efd3-4b27-86ee-1d48f7edb09f,78,4677,5648,1,245,Delaware,11252,15,474699600,JoeFlacco,18
2021,KCC,9073,QB,"Henne, Chad",MIA,2008,264851,,517291,,8834,,f55053e4-4bfd-495d-981a-d62e3662f01b,75,4684,5685,2,222,Michigan,11291,4,489128400,chadhenne/252,26
2021,LVR,9075,WR,"Jackson, DeSean",PHI,2008,300173,DeseanJackson10,559554,,8826,,3e618eb6-41f2-4f20-ad70-2460f9366f43,70,4659,5581,2,175,California,11283,1,533797200,deseanjackson/1581,18
2021,ATL,9099,QB,"Ryan, Matt",ATL,2008,216263,M_Ryan02,420095,,8780,,7e648a0b-fdc8-4661-a587-5826f2cac11b,76,4637,5610,1,217,Boston College,11237,2,485154000,mattryan/310,3
2021,FA,9188,CB,"Carr, Brandon",KCC,2008,399716,BCarr39,1615557,5441,8906,,23893852-6ef4-48a9-99a0-c51f41670508,72,4893,5878,5,210,Grand Valley State,11363,24,516862800,brandoncarr/4365,5
2021,NEP,9200,WR,"Slater, Matt",NEP,2008,0,,1615610,,8930,,9d404288-65c5-414f-8ea5-ceb97eccaea0,72,4904,5786,5,205,UCLA,11387,18,495090000,mattslater/4487,18
