year,id,position,team,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,college,weight,draft_pick,draft_round,sportsdata_id,rotowire_id,jersey,height,rotoworld_id,espn_id,birthdate,nfl_id,status
2023,0571,ST,CHI,"Bears, Chicago",CHI,1970,0,ChicagoBears,321,,,,,,,,,,,,,,,
2023,0572,ST,DET,"Lions, Detroit",DET,1970,0,detroitlionsnfl,329,,,,,,,,,,,,,,,
2023,0573,ST,GBP,"Packers, Green Bay",GBP,1970,0,packers,330,,,,,,,,,,,,,,,
2023,0574,ST,MIN,"Vikings, Minnesota",MIN,1970,0,Vikings,305,,,,,,,,,,,,,,,
2023,0575,ST,TBB,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,317,,,,,,,,,,,,,,,
2023,0576,ST,ATL,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,301,,,,,,,,,,,,,,,
2023,0577,ST,CAR,"Panthers, Carolina",CAR,1970,0,Panthers,320,,,,,,,,,,,,,,,
2023,0578,ST,LAR,"Rams, Los Angeles",FA,1970,0,STLouisRams,323,,,,,,,,,,,,,,,
2023,0579,ST,NOS,"Saints, New Orleans",NOS,1970,0,saints,307,,,,,,,,,,,,,,,
2023,0580,ST,SFO,"49ers, San Francisco",SFO,1970,0,49ers,315,,,,,,,,,,,,,,,
2023,0581,ST,BAL,"Ravens, Baltimore",BAL,1970,0,ravens,325,,,,,,,,,,,,,,,
2023,0582,ST,HOU,"Texans, Houston",HOU,1970,0,houstontexans,332,,,,,,,,,,,,,,,
2023,0601,Off,BUF,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2023,0602,Off,IND,"Colts, Indianapolis",IND,1970,0,nflcolts,,,,,,,,,,,,,,,,
2023,0603,Off,MIA,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,,,,,,,,,,,,,,,,
2023,0604,Off,NEP,"Patriots, New England",NEP,1970,0,patriots,,,,,,,,,,,,,,,,
2023,0605,Off,NYJ,"Jets, New York",NYJ,1970,0,nyjets,,,,,,,,,,,,,,,,
2023,0606,Off,CIN,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2023,0607,Off,CLE,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2023,0608,Off,TEN,"Titans, Tennessee",TEN,1970,0,tennesseetitans,,,,,,,,,,,,,,,,
2023,0609,Off,JAC,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,,,,,,,,,,,,,,,,
2023,0610,Off,PIT,"Steelers, Pittsburgh",PIT,1970,0,steelers,,,,,,,,,,,,,,,,
2023,0611,Off,DEN,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2023,0612,Off,KCC,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,,,,,,,,,,,,,,,,
2023,0613,Off,LVR,"Raiders, Las Vegas",OAK,1970,0,raiders,,,,,,,,,,,,,,,,
2023,0614,Off,LAC,"Chargers, Los Angeles",FA,1970,0,chargers,,,,,,,,,,,,,,,,
2023,0615,Off,SEA,"Seahawks, Seattle",SEA,1970,0,seahawks,,,,,,,,,,,,,,,,
2023,0616,Off,DAL,"Cowboys, Dallas",DAL,1970,0,dallascowboys,,,,,,,,,,,,,,,,
2023,0617,Off,NYG,"Giants, New York",NYG,1970,0,giants,,,,,,,,,,,,,,,,
2023,0618,Off,PHI,"Eagles, Philadelphia",PHI,1970,0,Eagles,,,,,,,,,,,,,,,,
2023,0619,Off,ARI,"Cardinals, Arizona",ARI,1970,0,AZCardinals,,,,,,,,,,,,,,,,
2023,0620,Off,WAS,"Commanders, Washington",WAS,1970,0,Redskins,,,,,,,,,,,,,,,,
2023,0621,Off,CHI,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2023,0622,Off,DET,"Lions, Detroit",DET,1970,0,detroitlionsnfl,,,,,,,,,,,,,,,,
2023,0623,Off,GBP,"Packers, Green Bay",GBP,1970,0,packers,,,,,,,,,,,,,,,,
2023,0624,Off,MIN,"Vikings, Minnesota",MIN,1970,0,Vikings,,,,,,,,,,,,,,,,
2023,0625,Off,TBB,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2023,0626,Off,ATL,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,,,,,,,,,,,,,,,,
2023,0627,Off,CAR,"Panthers, Carolina",CAR,1970,0,Panthers,,,,,,,,,,,,,,,,
2023,0628,Off,LAR,"Rams, Los Angeles",FA,1970,0,STLouisRams,,,,,,,,,,,,,,,,
2023,0629,Off,NOS,"Saints, New Orleans",NOS,1970,0,saints,,,,,,,,,,,,,,,,
2023,0630,Off,SFO,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2023,0631,Off,BAL,"Ravens, Baltimore",BAL,1970,0,ravens,,,,,,,,,,,,,,,,
2023,0632,Off,HOU,"Texans, Houston",HOU,1970,0,houstontexans,,,,,,,,,,,,,,,,
2023,0651,TMQB,BUF,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2023,0652,TMQB,IND,"Colts, Indianapolis",IND,1970,0,nflcolts,502,,,,,,,,,,,,,,,
2023,0653,TMQB,MIA,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,504,,,,,,,,,,,,,,,
2023,0654,TMQB,NEP,"Patriots, New England",NEP,1970,0,patriots,506,,,,,,,,,,,,,,,
2023,0655,TMQB,NYJ,"Jets, New York",NYJ,1970,0,nyjets,510,,,,,,,,,,,,,,,
2023,0656,TMQB,CIN,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2023,0657,TMQB,CLE,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2023,0658,TMQB,TEN,"Titans, Tennessee",TEN,1970,0,tennesseetitans,531,,,,,,,,,,,,,,,
2023,0659,TMQB,JAC,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,522,,,,,,,,,,,,,,,
2023,0660,TMQB,PIT,"Steelers, Pittsburgh",PIT,1970,0,steelers,513,,,,,,,,,,,,,,,
2023,0661,TMQB,DEN,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2023,0662,TMQB,KCC,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,503,,,,,,,,,,,,,,,
2023,0663,TMQB,LVR,"Raiders, Las Vegas",OAK,1970,0,raiders,524,,,,,,,,,,,,,,,
2023,0664,TMQB,LAC,"Chargers, Los Angeles",FA,1970,0,chargers,514,,,,,,,,,,,,,,,
2023,0665,TMQB,SEA,"Seahawks, Seattle",SEA,1970,0,seahawks,516,,,,,,,,,,,,,,,
2023,0666,TMQB,DAL,"Cowboys, Dallas",DAL,1970,0,dallascowboys,527,,,,,,,,,,,,,,,
2023,0667,TMQB,NYG,"Giants, New York",NYG,1970,0,giants,508,,,,,,,,,,,,,,,
2023,0668,TMQB,PHI,"Eagles, Philadelphia",PHI,1970,0,Eagles,511,,,,,,,,,,,,,,,
2023,0669,TMQB,ARI,"Cardinals, Arizona",ARI,1970,0,AZCardinals,512,,,,,,,,,,,,,,,
2023,0670,TMQB,WAS,"Commanders, Washington",WAS,1970,0,Redskins,518,,,,,,,,,,,,,,,
2023,0671,TMQB,CHI,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2023,0672,TMQB,DET,"Lions, Detroit",DET,1970,0,detroitlionsnfl,529,,,,,,,,,,,,,,,
2023,0673,TMQB,GBP,"Packers, Green Bay",GBP,1970,0,packers,530,,,,,,,,,,,,,,,
2023,0674,TMQB,MIN,"Vikings, Minnesota",MIN,1970,0,Vikings,505,,,,,,,,,,,,,,,
2023,0675,TMQB,TBB,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2023,0676,TMQB,ATL,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,501,,,,,,,,,,,,,,,
2023,0677,TMQB,CAR,"Panthers, Carolina",CAR,1970,0,Panthers,520,,,,,,,,,,,,,,,
2023,0678,TMQB,LAR,"Rams, Los Angeles",FA,1970,0,STLouisRams,523,,,,,,,,,,,,,,,
2023,0679,TMQB,NOS,"Saints, New Orleans",NOS,1970,0,saints,507,,,,,,,,,,,,,,,
2023,0680,TMQB,SFO,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2023,0681,TMQB,BAL,"Ravens, Baltimore",BAL,1970,0,ravens,525,,,,,,,,,,,,,,,
2023,0682,TMQB,HOU,"Texans, Houston",HOU,1970,0,houstontexans,532,,,,,,,,,,,,,,,
2023,0701,TMPK,BUF,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2023,0702,TMPK,IND,"Colts, Indianapolis",IND,1970,0,nflcolts,,,,,,,,,,,,,,,,
2023,0703,TMPK,MIA,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,,,,,,,,,,,,,,,,
2023,0704,TMPK,NEP,"Patriots, New England",NEP,1970,0,patriots,,,,,,,,,,,,,,,,
2023,0705,TMPK,NYJ,"Jets, New York",NYJ,1970,0,nyjets,,,,,,,,,,,,,,,,
2023,0706,TMPK,CIN,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2023,0707,TMPK,CLE,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2023,0708,TMPK,TEN,"Titans, Tennessee",TEN,1970,0,tennesseetitans,,,,,,,,,,,,,,,,
2023,0709,TMPK,JAC,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,,,,,,,,,,,,,,,,
2023,0710,TMPK,PIT,"Steelers, Pittsburgh",PIT,1970,0,steelers,,,,,,,,,,,,,,,,
2023,0711,TMPK,DEN,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2023,0712,TMPK,KCC,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,,,,,,,,,,,,,,,,
2023,0713,TMPK,LVR,"Raiders, Las Vegas",OAK,1970,0,raiders,,,,,,,,,,,,,,,,
2023,0714,TMPK,LAC,"Chargers, Los Angeles",FA,1970,0,chargers,,,,,,,,,,,,,,,,
2023,0715,TMPK,SEA,"Seahawks, Seattle",SEA,1970,0,seahawks,,,,,,,,,,,,,,,,
2023,0716,TMPK,DAL,"Cowboys, Dallas",DAL,1970,0,dallascowboys,,,,,,,,,,,,,,,,
2023,0717,TMPK,NYG,"Giants, New York",NYG,1970,0,giants,,,,,,,,,,,,,,,,
2023,0718,TMPK,PHI,"Eagles, Philadelphia",PHI,1970,0,Eagles,,,,,,,,,,,,,,,,
2023,0719,TMPK,ARI,"Cardinals, Arizona",ARI,1970,0,AZCardinals,,,,,,,,,,,,,,,,
2023,0720,TMPK,WAS,"Commanders, Washington",WAS,1970,0,Redskins,,,,,,,,,,,,,,,,
2023,0721,TMPK,CHI,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2023,0722,TMPK,DET,"Lions, Detroit",DET,1970,0,detroitlionsnfl,,,,,,,,,,,,,,,,
2023,0723,TMPK,GBP,"Packers, Green Bay",GBP,1970,0,packers,,,,,,,,,,,,,,,,
2023,0724,TMPK,MIN,"Vikings, Minnesota",MIN,1970,0,Vikings,,,,,,,,,,,,,,,,
2023,0725,TMPK,TBB,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2023,0726,TMPK,ATL,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,,,,,,,,,,,,,,,,
2023,0727,TMPK,CAR,"Panthers, Carolina",CAR,1970,0,Panthers,,,,,,,,,,,,,,,,
2023,0728,TMPK,LAR,"Rams, Los Angeles",FA,1970,0,STLouisRams,,,,,,,,,,,,,,,,
2023,0729,TMPK,NOS,"Saints, New Orleans",NOS,1970,0,saints,,,,,,,,,,,,,,,,
2023,0730,TMPK,SFO,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2023,0731,TMPK,BAL,"Ravens, Baltimore",BAL,1970,0,ravens,,,,,,,,,,,,,,,,
2023,0732,TMPK,HOU,"Texans, Houston",HOU,1970,0,houstontexans,,,,,,,,,,,,,,,,
2023,0751,TMPN,BUF,"Bills, Buffalo",BUF,1970,0,buffalobills,,,,,,,,,,,,,,,,
2023,0752,TMPN,IND,"Colts, Indianapolis",IND,1970,0,nflcolts,,,,,,,,,,,,,,,,
2023,0753,TMPN,MIA,"Dolphins, Miami",MIA,1970,0,MiamiDolphins,,,,,,,,,,,,,,,,
2023,0754,TMPN,NEP,"Patriots, New England",NEP,1970,0,patriots,,,,,,,,,,,,,,,,
2023,0755,TMPN,NYJ,"Jets, New York",NYJ,1970,0,nyjets,,,,,,,,,,,,,,,,
2023,0756,TMPN,CIN,"Bengals, Cincinnati",CIN,1970,0,Bengals,,,,,,,,,,,,,,,,
2023,0757,TMPN,CLE,"Browns, Cleveland",CLE,1970,0,OfficialBrowns,,,,,,,,,,,,,,,,
2023,0758,TMPN,TEN,"Titans, Tennessee",TEN,1970,0,tennesseetitans,,,,,,,,,,,,,,,,
2023,0759,TMPN,JAC,"Jaguars, Jacksonville",JAC,1970,0,jaguarsinsider,,,,,,,,,,,,,,,,
2023,0760,TMPN,PIT,"Steelers, Pittsburgh",PIT,1970,0,steelers,,,,,,,,,,,,,,,,
2023,0761,TMPN,DEN,"Broncos, Denver",DEN,1970,0,DenverBroncos,,,,,,,,,,,,,,,,
2023,0762,TMPN,KCC,"Chiefs, Kansas City",KCC,1970,0,kcchiefs,,,,,,,,,,,,,,,,
2023,0763,TMPN,LVR,"Raiders, Las Vegas",OAK,1970,0,raiders,,,,,,,,,,,,,,,,
2023,0764,TMPN,LAC,"Chargers, Los Angeles",FA,1970,0,chargers,,,,,,,,,,,,,,,,
2023,0765,TMPN,SEA,"Seahawks, Seattle",SEA,1970,0,seahawks,,,,,,,,,,,,,,,,
2023,0766,TMPN,DAL,"Cowboys, Dallas",DAL,1970,0,dallascowboys,,,,,,,,,,,,,,,,
2023,0767,TMPN,NYG,"Giants, New York",NYG,1970,0,giants,,,,,,,,,,,,,,,,
2023,0768,TMPN,PHI,"Eagles, Philadelphia",PHI,1970,0,Eagles,,,,,,,,,,,,,,,,
2023,0769,TMPN,ARI,"Cardinals, Arizona",ARI,1970,0,AZCardinals,,,,,,,,,,,,,,,,
2023,0770,TMPN,WAS,"Commanders, Washington",WAS,1970,0,Redskins,,,,,,,,,,,,,,,,
2023,0771,TMPN,CHI,"Bears, Chicago",CHI,1970,0,ChicagoBears,,,,,,,,,,,,,,,,
2023,0772,TMPN,DET,"Lions, Detroit",DET,1970,0,detroitlionsnfl,,,,,,,,,,,,,,,,
2023,0773,TMPN,GBP,"Packers, Green Bay",GBP,1970,0,packers,,,,,,,,,,,,,,,,
2023,0774,TMPN,MIN,"Vikings, Minnesota",MIN,1970,0,Vikings,,,,,,,,,,,,,,,,
2023,0775,TMPN,TBB,"Buccaneers, Tampa Bay",TBB,1970,0,TBBuccaneers,,,,,,,,,,,,,,,,
2023,0776,TMPN,ATL,"Falcons, Atlanta",ATL,1970,0,AtlantaFalcons,,,,,,,,,,,,,,,,
2023,0777,TMPN,CAR,"Panthers, Carolina",CAR,1970,0,Panthers,,,,,,,,,,,,,,,,
2023,0778,TMPN,LAR,"Rams, Los Angeles",FA,1970,0,STLouisRams,,,,,,,,,,,,,,,,
2023,0779,TMPN,NOS,"Saints, New Orleans",NOS,1970,0,saints,,,,,,,,,,,,,,,,
2023,0780,TMPN,SFO,"49ers, San Francisco",SFO,1970,0,49ers,,,,,,,,,,,,,,,,
2023,0781,TMPN,BAL,"Ravens, Baltimore",BAL,1970,0,ravens,,,,,,,,,,,,,,,,
2023,0782,TMPN,HOU,"Texans, Houston",HOU,1970,0,houstontexans,,,,,,,,,,,,,,,,
2023,1276,Coach,LAC,"Harbaugh, Jim",CHI,1987,0,CoachJim4UM,,,20545,Michigan,215,26,1,1a160398-b875-4143-8e9f-4a430d3a9755,285,4,75,,,,,
2023,1395,Coach,FA,"Carroll, Pete",NYJ,1994,0,PeteCarroll,,,39685,,,,,8c74ff3b-c121-4d2c-9387-34f5900208a9,,,,,,,,
2023,1562,Coach,FA,"Reich, Frank",BUF,1985,0,,,,,Maryland,205,,3,241bc8bb-04e3-40a6-8401-0d4f2206eb5d,216,,76,9327,,,,
2023,2982,Coach,FA,"Vrabel, Mike",PIT,1997,24104,,4445,,3982,Ohio State,261,31,3,2218b277-a1bc-46f7-878c-740d25d160ce,3633,50,76,1115,1257,177224400,,
2023,3144,Coach,JAC,"Pederson, Doug",FA,0,0,,,,,Northeast Louisiana,216,,,ce14b0d9-8857-4772-b8a3-505b88ea3aaa,241,,75,9477,,,,
2023,3622,Coach,KCC,"Reid, Andy",FA,0,0,,,,39797,,,,,3af34d1f-d056-4d3b-8457-d27613275bec,,,,,,,,
2023,4925,QB,FA,"Brees, Drew",FA,2001,25598,drewbrees,235197,,5479,Purdue,209,1,2,bb5957e6-ce7d-47ab-8036-22191ffc1c44,2178,9,72,591,2580,285224400,drewbrees/2504775,
2023,5646,Coach,FA,"Belichick, Bill",FA,0,0,,,,39650,,,,,25fd8a96-446e-4a72-be98-91052a05a856,,,,,,,,
2023,5848,QB,FA,"Brady, Tom",NEP,2000,25347,,187741,,5228,Michigan,225,33,6,41c44740-d0f6-44ab-8347-3b5d515e5ecf,1350,12,76,1163,2330,239432400,tombrady/2504211,
2023,6406,Coach,LVR,"Pierce, Antonio",FA,0,0,AntonioPierce,237172,,5742,Arizona,238,,,43cc01f0-78ae-11ee-bc20-417b34808d82,4216,58,73,97,,278226000,,
2023,7401,QB,FA,"Roethlisberger, Ben",PIT,2004,246061,,493043,,6770,Miami (Ohio),240,11,1,ea357add-1a41-4a8b-8f34-bbfade7f4d98,3764,7,77,1181,5536,383893200,benroethlisberger/2506109,
2023,7578,PN,FA,"Lee, Andy",SFO,2004,246395,AndyLee4,492992,,6947,Pittsburgh,185,23,6,edaad8e3-62cd-4715-b225-0010ee9825a0,4044,14,73,2884,5713,397890000,andylee/2506017,
2023,7836,QB,NYJ,"Rodgers, Aaron",FA,2005,213957,AaronRodgers12,419780,,7200,California,223,24,1,0ce48193-e2fa-466e-a986-33f751add206,4307,8,74,3118,8439,439189200,aaronrodgers/2506363,
2023,8153,PK,FA,"Gould, Robbie",FA,2005,167377,RobbieGould09,553121,,7520,Penn State,190,,,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,4686,9,72,3519,9354,407998800,robbiegould/2506264,
2023,8235,Coach,DAL,"McCarthy, Mike",FA,0,0,,,,325434,,,,,cf25a054-ebef-4dc2-b6c1-336f8e2af686,,,,,,,,
2023,8237,Coach,DEN,"Payton, Sean",FA,0,0,,,,,,,,,60269cd5-9c09-4bd9-a544-59ff6753cfd0,,,,,,,,
2023,8269,TE,CHI,"Lewis, Marcedes",JAC,2006,214197,MarcedesLewis89,415313,4007,7777,UCLA,267,28,1,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,4891,84,78,3615,9614,453790800,marcedeslewis/2495888,
2023,8274,Coach,HOU,"Ryans, DeMeco",HOU,2006,218591,DRyans59,420098,,7782,Alabama,247,1,2,89e4637a-7696-47de-8e69-48aa5b6ec544,4919,59,73,3657,9619,459838800,demecoryans/2506888,
2023,8653,Coach,PIT,"Tomlin, Mike",FA,0,0,CoachTomlin,,,381597,,,,,28ada093-9fca-4364-ac01-6638483bf49a,,,,,,69483600,,
2023,8658,RB,FA,"Peterson, Adrian",MIN,2007,267443,AdrianPeterson,517568,,8261,Oklahoma,220,7,1,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,5215,28,73,4169,10452,480229200,adrianpeterson/2507164,
2023,8742,PK,FA,"Crosby, Mason",GBP,2007,214574,crosbykicks2,408969,,8447,Colorado,212,19,6,e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,5363,2,73,4182,10636,463035600,masoncrosby/2507232,
2023,8851,PK,TEN,"Folk, Nick",DAL,2007,213781,nickfolk2,410721,,8432,Arizona,222,4,6,b37c621e-1125-4c35-bea0-fcabb1527060,5365,18,73,4273,10621,468478800,nickfolk/2507225,
2023,8930,PK,ARI,"Prater, Matt",FA,2006,218237,,1109832,,8565,Central Florida,201,,,67f5e782-f91c-4536-9818-cf4a0e7e821d,5051,5,70,4502,11122,460962000,mattprater/2506677,
2023,9051,DT,ATL,"Campbell, Calais",ARI,2008,266767,Campbell93,520548,5317,8827,Miami,315,19,2,0333b8f0-3aab-45aa-a684-6d402a309413,5587,93,80,4628,11284,525934800,calaiscampbell/744,
2023,9064,QB,CLE,"Flacco, Joe",BAL,2008,216342,TeamFlacco,1250697,,8795,Delaware,245,18,1,64797df2-efd3-4b27-86ee-1d48f7edb09f,5648,15,78,4677,11252,474699600,JoeFlacco,
2023,9073,QB,FA,"Henne, Chad",MIA,2008,264851,,517291,,8834,Michigan,222,26,2,f55053e4-4bfd-495d-981a-d62e3662f01b,5685,4,75,4684,11291,489128400,chadhenne/252,
2023,9075,WR,FA,"Jackson, DeSean",PHI,2008,300173,DeseanJackson10,559554,,8826,California,175,18,2,3e618eb6-41f2-4f20-ad70-2460f9366f43,5581,1,70,4659,11283,533797200,deseanjackson/1581,
2023,9086,Coach,NEP,"Mayo, Jerod",NEP,2008,266735,,518626,,8787,Tennessee,250,10,1,28a2a255-9227-4a5f-a4ec-0ee4b2bf629b,5604,51,73,4804,11244,509518800,jerodmayo/776,
2023,9099,QB,FA,"Ryan, Matt",ATL,2008,216263,M_Ryan02,420095,,8780,Boston College,217,3,1,7e648a0b-fdc8-4661-a587-5826f2cac11b,5610,2,76,4637,11237,485154000,mattryan/310,
2023,9151,Coach,MIN,"O'Connell, Kevin",NEP,2008,227167,,1245617,,8871,San Diego State,225,31,3,bf321d58-6ad7-45e1-bf8f-4b4719f78f72,5655,8,77,4710,11328,485845200,kevino'connell/371,
2023,9200,WR,NEP,"Slater, Matt",NEP,2008,0,,1615610,,8930,UCLA,205,18,5,9d404288-65c5-414f-8ea5-ceb97eccaea0,5786,18,72,4904,11387,495090000,mattslater/4487,
2023,9207,QB,BAL,"Johnson, Josh",TBB,2008,273278,,1325808,,8937,San Diego,214,25,5,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,5653,14,75,4706,11394,516517200,joshjohnson/264,
2023,9298,Coach,BAL,"Harbaugh, John",FA,0,0,,,,450948,,,,,bf49a80f-9733-453e-8dca-7b0146e92cff,,,,,,,,
2023,9310,PN,FA,"Kern, Brett",FA,2008,248214,brettkern6,1615898,,9070,Toledo,214,,,9aec0e35-cef7-4093-8de6-49868ca8644b,6315,13,74,5033,11555,509000400,brettkern/4263,
2023,9420,Coach,FA,"McDaniels, Josh",FA,0,0,,,,,,,,,1a10c6e6-5e9c-49cb-b1ba-cb0e9f564a0e,,,,9281,,198910800,,
2023,9424,Coach,ATL,"Morris, Raheem",FA,0,0,,,,389,,,,,0396a63c-719f-412a-a49b-ac4fa431761c,,,,,,210574800,,
2023,9431,QB,LAR,"Stafford, Matthew",DET,2009,323205,Staff_9,1114942,6038,9265,Georgia,214,1,1,ade43b1a-0601-4672-83b6-d246bc066a19,5971,9,75,5132,12483,571208400,matthewstafford/79860,
2023,9474,TE,FA,"Cook, Jared",TEN,2009,296480,JaredCook89,584314,6126,9353,South Carolina,254,25,3,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7,5981,87,77,5165,12537,544770000,jaredcook/71265,
2023,9577,PN,FA,"Huber, Kevin",CIN,2009,285188,khuber10,525116,,9406,Cincinnati,210,6,5,d14302ef-0224-4c92-961a-6d10452936ff,7087,10,73,5365,12669,490338000,kevinhuber/71333,
2023,9596,PN,NYJ,"Morstead, Thomas",NOS,2009,286840,thomasmorstead,520362,,9428,Southern Methodist,225,28,5,e5371625-0c83-4f1f-9252-c7e0b6bc616e,6301,7,76,5382,12701,510642000,thomasmorstead/71407,
2023,9686,PK,FA,"Succop, Ryan",KCC,2009,296494,ryansuccop,1674148,,9520,South Carolina,218,47,7,ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,6150,3,74,5461,12731,527490000,ryansuccop/89802,
2023,9694,PK,NYG,"Gano, Graham",FA,2009,296451,GrahamGano,558839,6304,9526,Florida State,202,,,63f8a401-f308-4463-9d0b-4335b98da682,6045,9,74,5468,12460,544942800,grahamgano/71309,
2023,9706,QB,FA,"Daniel, Chase",FA,2009,300101,ChaseDaniel,565754,6353,9678,Missouri,225,,,0045a36c-f464-49e0-a25a-9210edc94bc1,6162,4,72,5170,12471,529045200,chasedaniel/81284,
2023,9714,QB,LVR,"Hoyer, Brian",FA,2009,264725,bhoyer6,517243,6324,9547,Michigan State,215,,,af4ba620-2f00-4b00-9111-7897f2b1cde8,6140,7,74,5463,12477,499582800,brianhoyer/81294,
2023,9815,DT,FA,"Suh, Ndamukong",DET,2010,301132,NdamukongSuh,563145,,23977,Nebraska,313,2,1,f0f60621-a075-41f6-a07d-74fd9e1348f2,6537,93,76,5593,13234,536907600,ndamukongsuh/496861,
2023,9825,DE,FA,"Dunlap, Carlos",CIN,2010,396374,Carlos_Dunlap,1273172,,24029,Florida,285,22,2,e79d8a12-4ec0-46d3-ae42-384f16deebed,6570,8,78,5707,13274,604645200,carlosdunlap/496780,
2023,9826,DE,PHI,"Graham, Brandon",PHI,2010,336730,brandongraham55,1116725,,23988,Michigan,265,13,1,b3e41b52-a8aa-4be8-8513-8ede6f3f83d3,6571,55,74,5756,13239,576046800,brandongraham/496788,
2023,9828,DE,FA,"Griffen, Everson",MIN,2010,399305,EGriff97,1244469,6706,24075,Southern Cal,273,2,4,54475db4-f0e8-4513-bcc8-7e76362c19f7,6572,97,75,5615,13373,567147600,eversongriffen/496790,
2023,9833,DE,FA,"Pierre-Paul, Jason",NYG,2010,504295,DatBoyJPP,1692882,,23990,South Florida,270,15,1,e56569f1-eaf4-473b-b92c-fc5c84cc7338,6568,90,77,5681,13256,599634000,jasonpierre-paul/496843,
2023,9846,S,FA,"McCourty, Devin",NEP,2010,300592,McCourtyTwins,563691,,24002,Rutgers,195,27,1,88d2dbf4-3b9f-43ea-bac6-a8722cb24f43,6621,32,70,5824,13236,555829200,devinmccourty/494287,
2023,9853,DE,HOU,"Hughes, Jerry",IND,2010,322863,Iam_jerryhughes,1125969,,24006,TCU,254,31,1,f40e0707-1bf5-44d4-b447-7c03255aa423,6576,52,74,5838,13245,587451600,jerryhughes/496796,
2023,9861,S,HOU,"Jackson, Kareem",HOU,2010,400131,ReemBoi25,1273346,6567,23995,Alabama,196,20,1,f7b49d9d-2ce4-459f-8065-fa3b52d28069,6622,27,70,5732,13254,576651600,kareemjackson/496735,
2023,9875,DT,DET,"Alualu, Tyson",JAC,2010,324269,,559518,6555,23985,California,304,10,1,1aa8d83f-c084-4893-b9b0-b1296ec822f1,6590,92,75,5873,13233,547794000,tysonalualu/496760,
2023,9899,QB,FA,"McCoy, Colt",CLE,2010,306296,ColtMcCoy,584648,,24060,Texas,212,21,3,3699dfd9-d437-43f7-b674-adbb31e7e64b,6444,12,73,5699,13199,526280400,coltmccoy/497123,
2023,9902,TE,FA,"Gronkowski, Rob",NEP,2010,381091,RobGronkowski,1244303,,24017,Arizona,268,10,2,2142a164-48ad-47d6-bb27-0bc58c6b2e62,6443,87,78,5729,13229,611125200,robgronkowski/497240,
